# y+ ()       
# Time        	patch         	min           	max           	average       
1.53766       	BOTTOM	5.829777e-06	9.734959e+01	1.521013e+01
1.53766       	WALL	5.622340e-03	2.262809e+01	4.521126e+00
1.5389        	BOTTOM	3.312711e-06	9.737703e+01	1.522104e+01
1.5389        	WALL	6.366006e-03	2.280468e+01	4.534977e+00
1.54018       	BOTTOM	4.598533e-06	9.740481e+01	1.523200e+01
1.54018       	WALL	5.281597e-03	2.313229e+01	4.546685e+00
1.54151       	BOTTOM	5.562254e-06	9.743328e+01	1.524340e+01
1.54151       	WALL	7.409145e-03	2.324019e+01	4.559362e+00
1.5429        	BOTTOM	5.055043e-06	9.746260e+01	1.525525e+01
1.5429        	WALL	3.916247e-03	2.339020e+01	4.575935e+00
1.54433       	BOTTOM	4.158481e-06	9.749192e+01	1.526734e+01
1.54433       	WALL	7.771342e-03	2.349977e+01	4.592156e+00
1.54583       	BOTTOM	5.781816e-06	9.752226e+01	1.527988e+01
1.54583       	WALL	4.499565e-03	2.350338e+01	4.611822e+00
1.54722       	BOTTOM	1.320429e-06	9.755048e+01	1.529145e+01
1.54722       	WALL	5.666400e-03	2.351573e+01	4.629534e+00
1.54861       	BOTTOM	8.480203e-06	9.758045e+01	1.530282e+01
1.54861       	WALL	8.141556e-03	2.344760e+01	4.643682e+00
1.55          	BOTTOM	1.398500e-06	9.761142e+01	1.531415e+01
1.55          	WALL	4.384716e-03	2.334640e+01	4.657246e+00
1.55156       	BOTTOM	9.900096e-06	9.764626e+01	1.532668e+01
1.55156       	WALL	5.462288e-03	2.319939e+01	4.671895e+00
1.55329       	BOTTOM	1.281971e-05	9.768598e+01	1.534082e+01
1.55329       	WALL	8.045433e-03	2.299036e+01	4.687267e+00
1.55524       	BOTTOM	2.498933e-06	9.772955e+01	1.535710e+01
1.55524       	WALL	3.754656e-03	2.268136e+01	4.711015e+00
1.55718       	BOTTOM	1.774205e-05	9.777190e+01	1.537322e+01
1.55718       	WALL	5.391442e-03	2.247350e+01	4.733074e+00
1.55913       	BOTTOM	8.356904e-06	9.781047e+01	1.538883e+01
1.55913       	WALL	8.203136e-03	2.221716e+01	4.744388e+00
1.56108       	BOTTOM	7.962219e-06	9.784911e+01	1.540406e+01
1.56108       	WALL	6.714916e-03	2.197614e+01	4.753343e+00
1.56293       	BOTTOM	1.153336e-05	9.788982e+01	1.541820e+01
1.56293       	WALL	5.665673e-03	2.174381e+01	4.770813e+00
1.5647        	BOTTOM	1.046234e-05	9.792742e+01	1.543167e+01
1.5647        	WALL	5.396764e-03	2.155379e+01	4.782956e+00
1.56646       	BOTTOM	9.900192e-06	9.796425e+01	1.544521e+01
1.56646       	WALL	5.804775e-03	2.122261e+01	4.791774e+00
1.56814       	BOTTOM	9.371206e-06	9.799853e+01	1.545821e+01
1.56814       	WALL	5.902492e-03	2.067231e+01	4.795064e+00
1.56981       	BOTTOM	7.547596e-06	9.803124e+01	1.547087e+01
1.56981       	WALL	4.999910e-03	2.039079e+01	4.800970e+00
1.5714        	BOTTOM	1.448840e-05	9.806178e+01	1.548277e+01
1.5714        	WALL	2.978032e-03	2.018893e+01	4.806145e+00
1.5732        	BOTTOM	1.076844e-05	9.809503e+01	1.549621e+01
1.5732        	WALL	3.651623e-03	1.962792e+01	4.813088e+00
1.575         	BOTTOM	5.596166e-06	9.813044e+01	1.550979e+01
1.575         	WALL	5.616674e-03	1.977566e+01	4.822750e+00
1.57656       	BOTTOM	6.138661e-06	9.816302e+01	1.552140e+01
1.57656       	WALL	6.717432e-03	1.992392e+01	4.830614e+00
1.57812       	BOTTOM	1.294546e-05	9.819420e+01	1.553294e+01
1.57812       	WALL	6.791668e-03	2.001167e+01	4.836265e+00
1.57958       	BOTTOM	7.528866e-06	9.822438e+01	1.554388e+01
1.57958       	WALL	6.215617e-03	1.999820e+01	4.839909e+00
1.58104       	BOTTOM	7.593387e-06	9.825273e+01	1.555462e+01
1.58104       	WALL	3.557728e-03	1.974568e+01	4.847151e+00
1.5825        	BOTTOM	1.096782e-05	9.828172e+01	1.556514e+01
1.5825        	WALL	5.229413e-03	1.980313e+01	4.850981e+00
1.58409       	BOTTOM	1.236434e-05	9.831286e+01	1.557615e+01
1.58409       	WALL	7.320768e-03	1.989673e+01	4.852908e+00
1.58568       	BOTTOM	1.767616e-05	9.834443e+01	1.558714e+01
1.58568       	WALL	1.611677e-03	1.991481e+01	4.859416e+00
1.58747       	BOTTOM	1.194158e-05	9.837788e+01	1.559907e+01
1.58747       	WALL	8.038032e-03	1.996481e+01	4.863335e+00
1.58926       	BOTTOM	1.241310e-05	9.841300e+01	1.561104e+01
1.58926       	WALL	2.560190e-03	2.064804e+01	4.865026e+00
1.59105       	BOTTOM	1.429989e-05	9.845076e+01	1.562271e+01
1.59105       	WALL	7.946881e-03	2.167225e+01	4.866451e+00
1.59284       	BOTTOM	1.870749e-05	9.848912e+01	1.563424e+01
1.59284       	WALL	3.561354e-03	2.234329e+01	4.867803e+00
1.59463       	BOTTOM	1.511436e-05	9.852629e+01	1.564557e+01
1.59463       	WALL	3.501447e-03	2.267479e+01	4.864623e+00
1.59642       	BOTTOM	6.010939e-06	9.856230e+01	1.565664e+01
1.59642       	WALL	3.093779e-03	2.265582e+01	4.860082e+00
1.59821       	BOTTOM	2.261164e-05	9.859728e+01	1.566765e+01
1.59821       	WALL	3.164409e-03	2.277094e+01	4.855896e+00
1.6           	BOTTOM	1.036485e-05	9.863091e+01	1.567858e+01
1.6           	WALL	6.299391e-03	2.302128e+01	4.849859e+00
1.60175       	BOTTOM	1.923212e-05	9.866275e+01	1.568951e+01
1.60175       	WALL	8.095236e-03	2.303179e+01	4.845333e+00
1.60356       	BOTTOM	1.778073e-05	9.869441e+01	1.570083e+01
1.60356       	WALL	5.733856e-03	2.291896e+01	4.842094e+00
1.60541       	BOTTOM	5.119105e-06	9.873331e+01	1.571272e+01
1.60541       	WALL	1.322134e-03	2.268773e+01	4.836241e+00
1.60728       	BOTTOM	1.413283e-05	9.877266e+01	1.572491e+01
1.60728       	WALL	6.005383e-03	2.259014e+01	4.830893e+00
1.60913       	BOTTOM	7.186162e-06	9.881066e+01	1.573736e+01
1.60913       	WALL	8.008460e-03	2.248614e+01	4.824686e+00
1.61097       	BOTTOM	2.034545e-05	9.884662e+01	1.574995e+01
1.61097       	WALL	7.563119e-03	2.247171e+01	4.811568e+00
1.6128        	BOTTOM	1.739373e-05	9.888144e+01	1.576264e+01
1.6128        	WALL	7.594997e-03	2.223755e+01	4.792649e+00
1.61462       	BOTTOM	7.020565e-06	9.891457e+01	1.577539e+01
1.61462       	WALL	8.053791e-03	2.211664e+01	4.771367e+00
1.61642       	BOTTOM	1.024622e-05	9.894611e+01	1.578824e+01
1.61642       	WALL	7.265422e-03	2.200624e+01	4.749659e+00
1.61822       	BOTTOM	1.432788e-05	9.897857e+01	1.580125e+01
1.61822       	WALL	6.058307e-03	2.182460e+01	4.727839e+00
1.62          	BOTTOM	6.034337e-06	9.901462e+01	1.581409e+01
1.62          	WALL	5.563371e-03	2.161941e+01	4.710851e+00
1.62167       	BOTTOM	1.235546e-05	9.904800e+01	1.582612e+01
1.62167       	WALL	5.232547e-03	2.142119e+01	4.692883e+00
1.62333       	BOTTOM	1.168103e-05	9.907961e+01	1.583806e+01
1.62333       	WALL	5.017200e-03	2.132603e+01	4.672899e+00
1.625         	BOTTOM	9.619655e-06	9.911121e+01	1.585003e+01
1.625         	WALL	4.936590e-03	2.131975e+01	4.650536e+00
1.62679       	BOTTOM	9.565600e-06	9.914412e+01	1.586263e+01
1.62679       	WALL	6.281935e-03	2.125644e+01	4.622962e+00
1.62857       	BOTTOM	1.638173e-05	9.917731e+01	1.587534e+01
1.62857       	WALL	7.961746e-03	2.118537e+01	4.595817e+00
1.63036       	BOTTOM	1.163980e-05	9.920830e+01	1.588787e+01
1.63036       	WALL	6.057783e-03	2.106554e+01	4.568061e+00
1.63214       	BOTTOM	9.122239e-06	9.923948e+01	1.590025e+01
1.63214       	WALL	2.290191e-03	2.083012e+01	4.540077e+00
1.63393       	BOTTOM	1.712658e-05	9.927540e+01	1.591245e+01
1.63393       	WALL	5.859703e-03	2.064888e+01	4.511782e+00
1.63571       	BOTTOM	7.894530e-06	9.931110e+01	1.592457e+01
1.63571       	WALL	7.119936e-03	2.059460e+01	4.483792e+00
1.63748       	BOTTOM	9.130149e-06	9.934561e+01	1.593650e+01
1.63748       	WALL	3.877614e-03	2.051756e+01	4.456509e+00
1.63925       	BOTTOM	1.007414e-05	9.937869e+01	1.594833e+01
1.63925       	WALL	4.722853e-03	2.038415e+01	4.433386e+00
1.64101       	BOTTOM	5.943995e-06	9.941096e+01	1.596019e+01
1.64101       	WALL	7.892544e-03	2.023999e+01	4.407092e+00
1.64278       	BOTTOM	7.980159e-06	9.944190e+01	1.597200e+01
1.64278       	WALL	3.809328e-03	2.006495e+01	4.378940e+00
1.64453       	BOTTOM	3.835298e-06	9.947158e+01	1.598358e+01
1.64453       	WALL	5.357374e-03	1.989683e+01	4.350220e+00
1.64627       	BOTTOM	1.016307e-05	9.950067e+01	1.599482e+01
1.64627       	WALL	6.913710e-03	1.967107e+01	4.321267e+00
1.64814       	BOTTOM	6.391616e-06	9.953706e+01	1.600646e+01
1.64814       	WALL	2.171914e-03	1.932254e+01	4.287598e+00
1.65          	BOTTOM	6.827604e-06	9.957479e+01	1.601782e+01
1.65          	WALL	6.158154e-03	1.911546e+01	4.259989e+00
1.65176       	BOTTOM	9.629585e-06	9.960894e+01	1.602853e+01
1.65176       	WALL	6.820019e-03	1.884463e+01	4.233995e+00
1.65355       	BOTTOM	1.483339e-05	9.964127e+01	1.603921e+01
1.65355       	WALL	1.634539e-03	1.866428e+01	4.201134e+00
1.65538       	BOTTOM	9.041730e-06	9.967419e+01	1.605020e+01
1.65538       	WALL	7.018438e-03	1.834649e+01	4.170123e+00
1.65724       	BOTTOM	9.868017e-06	9.970626e+01	1.606126e+01
1.65724       	WALL	3.707305e-03	1.805093e+01	4.141394e+00
1.65914       	BOTTOM	3.424301e-06	9.973800e+01	1.607243e+01
1.65914       	WALL	7.564386e-03	1.776159e+01	4.109740e+00
1.66099       	BOTTOM	1.280920e-05	9.977101e+01	1.608327e+01
1.66099       	WALL	1.954203e-03	1.755530e+01	4.084452e+00
1.6628        	BOTTOM	7.363080e-06	9.980563e+01	1.609380e+01
1.6628        	WALL	7.633381e-03	1.741989e+01	4.063079e+00
1.66456       	BOTTOM	4.459483e-06	9.983906e+01	1.610407e+01
1.66456       	WALL	2.301820e-03	1.730474e+01	4.056584e+00
1.66632       	BOTTOM	4.836132e-06	9.987125e+01	1.611439e+01
1.66632       	WALL	7.581879e-03	1.714424e+01	4.050705e+00
1.66805       	BOTTOM	8.464073e-06	9.990238e+01	1.612472e+01
1.66805       	WALL	3.174000e-03	1.696333e+01	4.039618e+00
1.66979       	BOTTOM	2.968805e-06	9.993229e+01	1.613501e+01
1.66979       	WALL	6.390581e-03	1.676187e+01	4.022164e+00
1.6715        	BOTTOM	1.283535e-05	9.996119e+01	1.614525e+01
1.6715        	WALL	5.075893e-03	1.657948e+01	4.004519e+00
1.67325       	BOTTOM	8.507431e-06	9.998915e+01	1.615552e+01
1.67325       	WALL	5.982165e-03	1.637115e+01	3.985230e+00
1.675         	BOTTOM	1.969168e-05	1.000187e+02	1.616569e+01
1.675         	WALL	4.301051e-03	1.616348e+01	3.963027e+00
1.67676       	BOTTOM	4.412664e-06	1.000518e+02	1.617581e+01
1.67676       	WALL	6.880382e-03	1.620737e+01	3.932800e+00
1.6786        	BOTTOM	1.287160e-05	1.000864e+02	1.618612e+01
1.6786        	WALL	4.330577e-03	1.640715e+01	3.900457e+00
1.68053       	BOTTOM	4.434184e-06	1.001222e+02	1.619691e+01
1.68053       	WALL	5.468252e-03	1.650090e+01	3.875164e+00
1.68255       	BOTTOM	1.068726e-05	1.001587e+02	1.620817e+01
1.68255       	WALL	7.806015e-03	1.653960e+01	3.847862e+00
1.68458       	BOTTOM	5.655349e-06	1.001942e+02	1.621936e+01
1.68458       	WALL	6.563110e-03	1.672103e+01	3.817531e+00
1.68657       	BOTTOM	1.269423e-05	1.002271e+02	1.622984e+01
1.68657       	WALL	5.916899e-03	1.692327e+01	3.794448e+00
1.68852       	BOTTOM	1.270849e-05	1.002581e+02	1.623978e+01
1.68852       	WALL	5.856212e-03	1.712212e+01	3.777195e+00
1.69044       	BOTTOM	4.894960e-06	1.002939e+02	1.624913e+01
1.69044       	WALL	6.467403e-03	1.729924e+01	3.755095e+00
1.69237       	BOTTOM	6.738309e-06	1.003294e+02	1.625838e+01
1.69237       	WALL	6.833947e-03	1.737862e+01	3.740740e+00
1.69429       	BOTTOM	8.730333e-06	1.003642e+02	1.626783e+01
1.69429       	WALL	6.804824e-03	1.740276e+01	3.736565e+00
1.69619       	BOTTOM	6.379187e-06	1.003973e+02	1.627736e+01
1.69619       	WALL	6.442529e-03	1.733931e+01	3.732325e+00
1.6981        	BOTTOM	6.046588e-06	1.004290e+02	1.628686e+01
1.6981        	WALL	5.758003e-03	1.726748e+01	3.723440e+00
1.7           	BOTTOM	4.628348e-06	1.004596e+02	1.629634e+01
1.7           	WALL	4.722919e-03	1.710634e+01	3.719148e+00
1.70185       	BOTTOM	1.069478e-05	1.004884e+02	1.630559e+01
1.70185       	WALL	3.570275e-03	1.683749e+01	3.713909e+00
1.70367       	BOTTOM	5.248186e-06	1.005189e+02	1.631459e+01
1.70367       	WALL	2.228961e-03	1.652835e+01	3.710923e+00
1.70545       	BOTTOM	7.356237e-06	1.005511e+02	1.632348e+01
1.70545       	WALL	1.680351e-03	1.620317e+01	3.705327e+00
1.70724       	BOTTOM	5.346104e-06	1.005827e+02	1.633246e+01
1.70724       	WALL	3.143318e-03	1.587895e+01	3.709821e+00
1.70899       	BOTTOM	1.051130e-05	1.006132e+02	1.634144e+01
1.70899       	WALL	4.713138e-03	1.569261e+01	3.712319e+00
1.71074       	BOTTOM	6.489277e-06	1.006423e+02	1.635040e+01
1.71074       	WALL	5.841153e-03	1.574428e+01	3.715668e+00
1.71245       	BOTTOM	3.799555e-06	1.006702e+02	1.635920e+01
1.71245       	WALL	7.005747e-03	1.587207e+01	3.721356e+00
1.71417       	BOTTOM	2.234149e-06	1.006966e+02	1.636786e+01
1.71417       	WALL	7.830528e-03	1.596355e+01	3.724911e+00
1.71585       	BOTTOM	5.585065e-06	1.007222e+02	1.637646e+01
1.71585       	WALL	6.735390e-03	1.605440e+01	3.725968e+00
1.71754       	BOTTOM	4.948430e-06	1.007482e+02	1.638503e+01
1.71754       	WALL	5.433560e-03	1.643787e+01	3.723561e+00
1.71922       	BOTTOM	1.271866e-05	1.007782e+02	1.639372e+01
1.71922       	WALL	4.112418e-03	1.673767e+01	3.725461e+00
1.72094       	BOTTOM	7.797710e-06	1.008085e+02	1.640261e+01
1.72094       	WALL	1.425681e-03	1.697864e+01	3.728460e+00
1.72297       	BOTTOM	2.968994e-06	1.008428e+02	1.641281e+01
1.72297       	WALL	3.801766e-03	1.724021e+01	3.731122e+00
1.725         	BOTTOM	8.830321e-06	1.008792e+02	1.642343e+01
1.725         	WALL	4.123792e-03	1.745311e+01	3.728637e+00
1.72674       	BOTTOM	4.426198e-06	1.009087e+02	1.643266e+01
1.72674       	WALL	4.130929e-03	1.760234e+01	3.728436e+00
1.72853       	BOTTOM	3.196921e-06	1.009344e+02	1.644168e+01
1.72853       	WALL	3.685365e-03	1.772526e+01	3.726801e+00
1.73032       	BOTTOM	6.807915e-06	1.009612e+02	1.645107e+01
1.73032       	WALL	1.167113e-03	1.782246e+01	3.722275e+00
1.7321        	BOTTOM	1.886837e-05	1.009901e+02	1.646045e+01
1.7321        	WALL	4.194925e-03	1.787091e+01	3.713663e+00
1.73394       	BOTTOM	8.963509e-06	1.010222e+02	1.646994e+01
1.73394       	WALL	6.735183e-03	1.784946e+01	3.705343e+00
1.73577       	BOTTOM	1.315934e-05	1.010543e+02	1.647945e+01
1.73577       	WALL	7.331987e-03	1.814843e+01	3.701668e+00
1.73766       	BOTTOM	2.224325e-06	1.010858e+02	1.648906e+01
1.73766       	WALL	4.347650e-03	1.847585e+01	3.696792e+00
1.73961       	BOTTOM	4.360803e-06	1.011175e+02	1.649892e+01
1.73961       	WALL	4.129944e-03	1.875115e+01	3.685126e+00
1.74162       	BOTTOM	2.546027e-06	1.011489e+02	1.650911e+01
1.74162       	WALL	7.693651e-03	1.893784e+01	3.667551e+00
1.74357       	BOTTOM	6.988221e-06	1.011786e+02	1.651903e+01
1.74357       	WALL	4.483090e-03	1.901348e+01	3.646675e+00
1.74552       	BOTTOM	1.886775e-06	1.012074e+02	1.652867e+01
1.74552       	WALL	5.998027e-03	1.897066e+01	3.628801e+00
1.74776       	BOTTOM	4.668268e-06	1.012452e+02	1.653931e+01
1.74776       	WALL	3.344850e-03	1.880512e+01	3.608420e+00
1.75          	BOTTOM	2.451700e-05	1.012856e+02	1.655055e+01
1.75          	WALL	7.671537e-03	1.853975e+01	3.607108e+00
1.75185       	BOTTOM	5.503475e-06	1.013180e+02	1.656035e+01
1.75185       	WALL	1.376407e-03	1.888800e+01	3.602717e+00
1.75364       	BOTTOM	9.827834e-06	1.013445e+02	1.656932e+01
1.75364       	WALL	7.623031e-03	1.922163e+01	3.594394e+00
1.75535       	BOTTOM	3.416686e-06	1.013704e+02	1.657822e+01
1.75535       	WALL	3.561560e-03	1.943896e+01	3.583810e+00
1.75707       	BOTTOM	2.670375e-06	1.013945e+02	1.658686e+01
1.75707       	WALL	6.091035e-03	1.956022e+01	3.572910e+00
1.75872       	BOTTOM	9.571980e-06	1.014178e+02	1.659512e+01
1.75872       	WALL	5.028840e-03	1.958821e+01	3.574714e+00
1.76031       	BOTTOM	1.610525e-05	1.014418e+02	1.660292e+01
1.76031       	WALL	5.044676e-03	1.951689e+01	3.580846e+00
1.7619        	BOTTOM	3.148546e-06	1.014677e+02	1.661058e+01
1.7619        	WALL	4.194037e-03	1.936542e+01	3.592658e+00
1.76348       	BOTTOM	4.328435e-06	1.014938e+02	1.661826e+01
1.76348       	WALL	7.472744e-03	1.940773e+01	3.600440e+00
1.76507       	BOTTOM	5.262261e-06	1.015192e+02	1.662595e+01
1.76507       	WALL	5.400964e-03	1.968711e+01	3.604863e+00
1.76666       	BOTTOM	9.525927e-06	1.015441e+02	1.663375e+01
1.76666       	WALL	1.682149e-03	1.988888e+01	3.612025e+00
1.76833       	BOTTOM	5.556083e-06	1.015691e+02	1.664188e+01
1.76833       	WALL	5.862787e-03	1.998310e+01	3.616551e+00
1.77009       	BOTTOM	1.238393e-05	1.015949e+02	1.665037e+01
1.77009       	WALL	7.464582e-03	1.997184e+01	3.616046e+00
1.77172       	BOTTOM	5.580250e-06	1.016193e+02	1.665848e+01
1.77172       	WALL	6.844684e-03	1.988748e+01	3.611219e+00
1.77336       	BOTTOM	4.607022e-06	1.016412e+02	1.666602e+01
1.77336       	WALL	6.862565e-03	1.971649e+01	3.601957e+00
1.775         	BOTTOM	6.577719e-06	1.016678e+02	1.667337e+01
1.775         	WALL	6.960153e-03	1.946842e+01	3.591661e+00
1.77679       	BOTTOM	1.140807e-05	1.016965e+02	1.668077e+01
1.77679       	WALL	5.111531e-03	1.968238e+01	3.579529e+00
1.77872       	BOTTOM	7.993039e-06	1.017280e+02	1.668869e+01
1.77872       	WALL	1.727982e-03	1.987846e+01	3.568668e+00
1.78065       	BOTTOM	2.673633e-06	1.017593e+02	1.669655e+01
1.78065       	WALL	7.162126e-03	1.995971e+01	3.555810e+00
1.78259       	BOTTOM	5.946203e-06	1.017887e+02	1.670380e+01
1.78259       	WALL	1.679127e-03	1.989916e+01	3.553175e+00
1.78452       	BOTTOM	5.203290e-06	1.018169e+02	1.671068e+01
1.78452       	WALL	5.888379e-03	1.960841e+01	3.558501e+00
1.78624       	BOTTOM	7.874547e-06	1.018420e+02	1.671677e+01
1.78624       	WALL	6.027940e-03	1.914117e+01	3.561880e+00
1.78796       	BOTTOM	8.885652e-06	1.018650e+02	1.672220e+01
1.78796       	WALL	2.591122e-03	1.854337e+01	3.564562e+00
1.78968       	BOTTOM	2.652817e-06	1.018931e+02	1.672786e+01
1.78968       	WALL	7.397678e-03	1.777217e+01	3.567311e+00
1.7914        	BOTTOM	5.000800e-06	1.019205e+02	1.673370e+01
1.7914        	WALL	3.655362e-03	1.782990e+01	3.575113e+00
1.79312       	BOTTOM	6.249562e-06	1.019473e+02	1.673984e+01
1.79312       	WALL	3.836001e-03	1.793591e+01	3.581381e+00
1.79484       	BOTTOM	3.587618e-06	1.019732e+02	1.674626e+01
1.79484       	WALL	4.708180e-03	1.793108e+01	3.584867e+00
1.79656       	BOTTOM	8.843699e-06	1.019984e+02	1.675280e+01
1.79656       	WALL	3.631516e-03	1.783965e+01	3.596400e+00
1.79828       	BOTTOM	2.336445e-06	1.020226e+02	1.675937e+01
1.79828       	WALL	4.440142e-03	1.795836e+01	3.608778e+00
1.8           	BOTTOM	5.038006e-06	1.020459e+02	1.676597e+01
1.8           	WALL	7.184073e-03	1.817433e+01	3.616920e+00
1.80165       	BOTTOM	4.951842e-06	1.020681e+02	1.677256e+01
1.80165       	WALL	1.971347e-03	1.834066e+01	3.620601e+00
1.80327       	BOTTOM	1.017736e-05	1.020937e+02	1.677881e+01
1.80327       	WALL	7.286888e-03	1.852331e+01	3.619121e+00
1.80485       	BOTTOM	8.094431e-06	1.021188e+02	1.678488e+01
1.80485       	WALL	5.838892e-03	1.868252e+01	3.615426e+00
1.80644       	BOTTOM	7.633205e-06	1.021431e+02	1.679090e+01
1.80644       	WALL	3.380516e-03	1.882459e+01	3.609615e+00
1.808         	BOTTOM	5.920536e-06	1.021665e+02	1.679687e+01
1.808         	WALL	2.617253e-03	1.894913e+01	3.608539e+00
1.80957       	BOTTOM	1.533068e-05	1.021891e+02	1.680280e+01
1.80957       	WALL	3.946772e-03	1.906759e+01	3.610560e+00
1.81115       	BOTTOM	5.391347e-06	1.022115e+02	1.680877e+01
1.81115       	WALL	5.944657e-03	1.912096e+01	3.609540e+00
1.81275       	BOTTOM	8.871355e-06	1.022332e+02	1.681475e+01
1.81275       	WALL	7.844198e-03	1.904794e+01	3.606903e+00
1.81439       	BOTTOM	3.095636e-06	1.022548e+02	1.682079e+01
1.81439       	WALL	5.676427e-03	1.924432e+01	3.607356e+00
1.81612       	BOTTOM	1.009717e-05	1.022771e+02	1.682695e+01
1.81612       	WALL	2.763279e-03	1.939844e+01	3.603202e+00
1.81791       	BOTTOM	6.627678e-06	1.023057e+02	1.683315e+01
1.81791       	WALL	4.209339e-03	1.946246e+01	3.598347e+00
1.81973       	BOTTOM	9.544186e-06	1.023341e+02	1.683939e+01
1.81973       	WALL	6.796738e-03	1.938303e+01	3.591325e+00
1.82149       	BOTTOM	8.981980e-06	1.023612e+02	1.684568e+01
1.82149       	WALL	6.914872e-03	1.926440e+01	3.587981e+00
1.82324       	BOTTOM	5.155392e-06	1.023864e+02	1.685190e+01
1.82324       	WALL	4.128937e-03	1.914413e+01	3.588329e+00
1.825         	BOTTOM	9.644257e-07	1.024112e+02	1.685819e+01
1.825         	WALL	2.899280e-03	1.892736e+01	3.586116e+00
1.8269        	BOTTOM	1.688700e-05	1.024359e+02	1.686461e+01
1.8269        	WALL	4.928737e-03	1.886610e+01	3.583833e+00
1.82891       	BOTTOM	5.912785e-06	1.024617e+02	1.687116e+01
1.82891       	WALL	6.684349e-03	1.885304e+01	3.580902e+00
1.831         	BOTTOM	1.264985e-05	1.024917e+02	1.687743e+01
1.831         	WALL	7.812885e-03	1.881334e+01	3.573871e+00
1.83317       	BOTTOM	9.387582e-06	1.025249e+02	1.688376e+01
1.83317       	WALL	5.091492e-03	1.871429e+01	3.562145e+00
1.83542       	BOTTOM	6.094403e-06	1.025581e+02	1.689056e+01
1.83542       	WALL	5.012081e-03	1.851900e+01	3.558153e+00
1.83768       	BOTTOM	9.143675e-06	1.025903e+02	1.689788e+01
1.83768       	WALL	6.505224e-03	1.826907e+01	3.555859e+00
1.83993       	BOTTOM	2.937069e-06	1.026207e+02	1.690538e+01
1.83993       	WALL	4.284923e-03	1.807914e+01	3.550853e+00
1.84215       	BOTTOM	5.972007e-06	1.026496e+02	1.691273e+01
1.84215       	WALL	5.274975e-03	1.797004e+01	3.543528e+00
1.84438       	BOTTOM	2.181518e-06	1.026797e+02	1.691979e+01
1.84438       	WALL	7.169628e-03	1.789749e+01	3.535374e+00
1.84625       	BOTTOM	6.723812e-06	1.027097e+02	1.692652e+01
1.84625       	WALL	6.942767e-03	1.780541e+01	3.533774e+00
1.84813       	BOTTOM	5.270284e-06	1.027353e+02	1.693269e+01
1.84813       	WALL	5.944073e-03	1.767981e+01	3.530289e+00
1.85          	BOTTOM	7.417437e-06	1.027617e+02	1.693952e+01
1.85          	WALL	2.353960e-03	1.764643e+01	3.526859e+00
1.85208       	BOTTOM	3.850346e-06	1.027882e+02	1.694683e+01
1.85208       	WALL	6.713168e-03	1.747074e+01	3.534776e+00
1.85426       	BOTTOM	2.973184e-06	1.028165e+02	1.695528e+01
1.85426       	WALL	3.311146e-03	1.729254e+01	3.537598e+00
1.85643       	BOTTOM	4.615938e-06	1.028436e+02	1.696379e+01
1.85643       	WALL	7.193111e-03	1.706637e+01	3.542707e+00
1.85861       	BOTTOM	7.724116e-07	1.028729e+02	1.697203e+01
1.85861       	WALL	6.661728e-03	1.682981e+01	3.571332e+00
1.86078       	BOTTOM	8.402220e-06	1.029047e+02	1.698043e+01
1.86078       	WALL	4.378772e-03	1.663114e+01	3.598980e+00
1.86296       	BOTTOM	7.383211e-06	1.029350e+02	1.698877e+01
1.86296       	WALL	3.593279e-03	1.659605e+01	3.621445e+00
1.8651        	BOTTOM	5.636431e-06	1.029639e+02	1.699700e+01
1.8651        	WALL	7.641524e-03	1.706433e+01	3.643932e+00
1.86724       	BOTTOM	1.729442e-05	1.029913e+02	1.700495e+01
1.86724       	WALL	5.812414e-03	1.772626e+01	3.666002e+00
1.86935       	BOTTOM	9.328251e-06	1.030174e+02	1.701294e+01
1.86935       	WALL	3.512669e-03	1.832621e+01	3.686420e+00
1.87123       	BOTTOM	1.370904e-05	1.030409e+02	1.702066e+01
1.87123       	WALL	4.283612e-03	1.883715e+01	3.707401e+00
1.87312       	BOTTOM	5.806648e-06	1.030663e+02	1.702793e+01
1.87312       	WALL	7.634331e-03	1.919382e+01	3.723953e+00
1.875         	BOTTOM	6.920601e-06	1.030930e+02	1.703541e+01
1.875         	WALL	2.595881e-03	1.937881e+01	3.737129e+00
1.87698       	BOTTOM	1.035404e-05	1.031191e+02	1.704291e+01
1.87698       	WALL	5.377340e-03	1.933034e+01	3.748479e+00
1.87894       	BOTTOM	6.737650e-06	1.031452e+02	1.705050e+01
1.87894       	WALL	5.967124e-03	1.937635e+01	3.761287e+00
1.88089       	BOTTOM	1.097139e-05	1.031696e+02	1.705792e+01
1.88089       	WALL	5.168067e-03	1.959167e+01	3.784617e+00
1.88284       	BOTTOM	1.242240e-05	1.031933e+02	1.706554e+01
1.88284       	WALL	4.556647e-03	1.969174e+01	3.801733e+00
1.88479       	BOTTOM	1.063814e-05	1.032159e+02	1.707321e+01
1.88479       	WALL	2.719958e-03	1.968795e+01	3.811782e+00
1.88665       	BOTTOM	1.025612e-05	1.032400e+02	1.708079e+01
1.88665       	WALL	4.705365e-03	1.956415e+01	3.821421e+00
1.88848       	BOTTOM	1.046152e-05	1.032654e+02	1.708793e+01
1.88848       	WALL	7.178607e-03	1.937457e+01	3.833389e+00
1.89031       	BOTTOM	1.071957e-05	1.032898e+02	1.709490e+01
1.89031       	WALL	3.946363e-03	1.911959e+01	3.849596e+00
